1.00002,2,3
1.0002,2,3
1.0,2,3
0.9996264436543845,9,10
1.0001307692307693,2,3
1.000165811965812,3,4
1.000481544486229,12,13
1.0001,1,2
0.9999815384615384,4,5
1.0001976159900048,16,17
1.0000605906560154,4,5
0.9975522555194823,10,11
1.0002765848711281,13,14
1.0009016119460774,9,10
