L,g,h,long_mag
9,0.9,0.00037414625544461,0.0537973022984059
9,0.9,0.0005117373392823427,0.0734485608341439
9,0.9,0.0006999271023161168,0.100122564070981
9,0.9,0.0009573230463183821,0.136093723950224
9,0.9,0.0013093755220788574,0.184027442083959
9,0.9,0.001790894165154248,0.246548796829361
9,0.9,0.0024494897427831787,0.325119327271072
9,0.9,0.003350281728950314,0.418002962432637
9,0.9,0.004582337075061536,0.518151494849392
9,0.9,0.006267476817856269,0.613719159843529
9,0.9,0.008572321289096402,0.693198357452835
9,0.9,0.011724764912434108,0.751404619588707
9,0.9,0.016036509553917645,0.790306387638808
9,0.9,0.021933884439777857,0.815335554974093
9,0.9,0.029999999999999995,0.831883827708493
9,1.0,-0.029999999999999995,-0.728769380425644
9,1.0,-0.021933884439777857,-0.679480524939295
9,1.0,-0.016036509553917645,-0.611803063438926
9,1.0,-0.011724764912434108,-0.527028764161887
9,1.0,-0.008572321289096402,-0.433326440657046
9,1.0,-0.006267476817856269,-0.34207546144775
9,1.0,-0.004582337075061536,-0.262020354764722
9,1.0,-0.003350281728950314,-0.196781350970992
9,1.0,-0.0024494897427831787,-0.14604314541068
9,1.0,-0.001790894165154248,-0.107655227914051
9,1.0,-0.0013093755220788574,-0.0790600357034994
9,1.0,-0.0009573230463183821,-0.0579413911751123
9,1.0,-0.0006999271023161168,-0.0424170010531593
9,1.0,-0.0005117373392823427,-0.0310336219029128
9,1.0,-0.00037414625544461,-0.0226979345962753
9,1.0,-0.00027354935768325616,-0.0165983909295123
9,1.0,-0.00020000000000000004,-0.0121368483240703
9,1.0,0.00020000000000000004,0.0121368483240702
9,1.0,0.00027354935768325616,0.0165983909295974
9,1.0,0.00037414625544461,0.0226979345961851
9,1.0,0.0005117373392823427,0.0310336219029144
9,1.0,0.0006999271023161168,0.0424170010531177
9,1.0,0.0009573230463183821,0.0579413911751645
9,1.0,0.0013093755220788574,0.0790600357035589
9,1.0,0.001790894165154248,0.107655227914198
9,1.0,0.0024494897427831787,0.146043145410681
9,1.0,0.003350281728950314,0.196781350970954
9,1.0,0.004582337075061536,0.262020354764708
9,1.0,0.006267476817856269,0.342075461447765
9,1.0,0.008572321289096402,0.43332644065703
9,1.0,0.011724764912434108,0.5270287641619
9,1.0,0.016036509553917645,0.611803063438926
9,1.0,0.021933884439777857,0.679480524939278
9,1.0,0.029999999999999995,0.728769380425645
10,0.0,-0.029999999999999995,-0.999999999999996
10,0.0,-0.021933884439777857,-1.0
10,0.0,-0.016036509553917645,-0.999999999999998
10,0.0,-0.011724764912434108,-0.999999999999998
10,0.0,-0.008572321289096402,-0.999999999999997
10,0.0,-0.006267476817856269,-1.0
10,0.0,-0.004582337075061536,-0.999999999999999
10,0.0,-0.003350281728950314,-1.0
10,0.0,-0.0024494897427831787,-1.0
10,0.0,-0.001790894165154248,-1.0
10,0.0,-0.0013093755220788574,-1.0
10,0.0,-0.0009573230463183821,-0.999999999999999
10,0.0,-0.0006999271023161168,-1.0
10,0.0,-0.0005117373392823427,-0.999999999999996
10,0.0,-0.00037414625544461,-1.0
10,0.0,-0.00027354935768325616,-1.0
10,0.0,-0.00020000000000000004,-1.0
10,0.0,0.00020000000000000004,1.0
10,0.0,0.00027354935768325616,0.999999999999999
10,0.0,0.00037414625544461,1.0
10,0.0,0.0005117373392823427,0.999999999999997
10,0.0,0.0006999271023161168,0.999999999999999
10,0.0,0.0009573230463183821,1.0
10,0.0,0.0013093755220788574,1.0
10,0.0,0.001790894165154248,0.999999999999995
10,0.0,0.0024494897427831787,1.0
10,0.0,0.003350281728950314,0.999999999999999
10,0.0,0.004582337075061536,1.0
10,0.0,0.006267476817856269,0.999999999999999
10,0.0,0.008572321289096402,1.0
10,0.0,0.011724764912434108,0.999999999999999
10,0.0,0.016036509553917645,0.999999999999996
10,0.0,0.021933884439777857,0.999999999999998
10,0.0,0.029999999999999995,0.999999999999997
10,0.1,-0.029999999999999995,-0.998781749141003
10,0.1,-0.021933884439777857,-0.998771900573193
10,0.1,-0.016036509553917645,-0.998764622921217
10,0.1,-0.011724764912434108,-0.998759260283356
10,0.1,-0.008572321289096402,-0.998755316981768
10,0.1,-0.006267476817856269,-0.998752421796754
10,0.1,-0.004582337075061536,-0.9987502985295
10,0.1,-0.003350281728950314,-0.998748742652228
10,0.1,-0.0024494897427831787,-0.998747603231697
10,0.1,-0.001790894165154248,-0.998746769164659
10,0.1,-0.0013093755220788574,-0.998746158816683
10,0.1,-0.0009573230463183821,-0.998745712285936
10,0.1,-0.0006999271023161168,-0.998745385660421
10,0.1,-0.0005117373392823427,-0.998745146772655
10,0.1,-0.00037414625544461,-0.9987449720708
10,0.1,-0.00027354935768325616,-0.998744844317617
10,0.1,-0.00020000000000000004,-0.998744750900922
10,0.1,0.00020000000000000004,0.998744750900926
10,0.1,0.00027354935768325616,0.998744844317616
10,0.1,0.00037414625544461,0.998744972070802
10,0.1,0.0005117373392823427,0.998745146772659
10,0.1,0.0006999271023161168,0.998745385660419
10,0.1,0.0009573230463183821,0.998745712285936
10,0.1,0.0013093755220788574,0.998746158816681
10,0.1,0.001790894165154248,0.998746769164663
10,0.1,0.0024494897427831787,0.998747603231692
10,0.1,0.003350281728950314,0.998748742652225
10,0.1,0.004582337075061536,0.998750298529501
10,0.1,0.006267476817856269,0.998752421796753
10,0.1,0.008572321289096402,0.998755316981767
10,0.1,0.011724764912434108,0.998759260283367
