L,g,h,long_mag
3,0.5,0.00037414625544461,0.0243111844535673
3,0.5,0.00027354935768325616,0.017777236304068
3,0.5,0.00020000000000000004,0.0129984829842538
3,0.6000000000000001,0.029999999999999995,0.730884766154487
3,0.6000000000000001,0.021933884439777857,0.62667846870831
3,0.6000000000000001,0.016036509553917645,0.512515608364049
3,0.6000000000000001,0.011724764912434108,0.402746863989386
3,0.6000000000000001,0.008572321289096402,0.307496228811306
3,0.6000000000000001,0.006267476817856269,0.230464275687619
3,0.6000000000000001,0.004582337075061536,0.170837074376193
3,0.6000000000000001,0.003350281728950314,0.125847441528167
3,0.6000000000000001,0.0024494897427831787,0.0923859670657392
3,0.6000000000000001,0.001790894165154248,0.0676941242063968
3,0.6000000000000001,0.0013093755220788574,0.049551312935899
3,0.6000000000000001,0.0009573230463183821,0.0362512111241105
3,0.6000000000000001,0.0006999271023161168,0.0265132472217354
3,0.6000000000000001,0.0005117373392823427,0.0193881047894808
3,0.6000000000000001,0.00037414625544461,0.014176578802611
3,0.6000000000000001,0.00027354935768325616,0.0103654478345251
3,0.6000000000000001,0.00020000000000000004,0.00757869288353069
3,0.7000000000000001,0.029999999999999995,0.572789802471169
3,0.7000000000000001,0.021933884439777857,0.46053247649917
3,0.7000000000000001,0.016036509553917645,0.357308820153924
3,0.7000000000000001,0.011724764912434108,0.270520147713826
3,0.7000000000000001,0.008572321289096402,0.201723729901355
3,0.7000000000000001,0.006267476817856269,0.14909797019999
3,0.7000000000000001,0.004582337075061536,0.109655966914099
3,0.7000000000000001,0.003350281728950314,0.0804286813794345
3,0.7000000000000001,0.0024494897427831787,0.058904560488545
3,0.7000000000000001,0.001790894165154248,0.0431064044815406
3,0.7000000000000001,0.0013093755220788574,0.0315318506448626
3,0.7000000000000001,0.0009573230463183821,0.0230599253863357
3,0.7000000000000001,0.0006999271023161168,0.0168621610410034
3,0.7000000000000001,0.0005117373392823427,0.0123293495167749
3,0.7000000000000001,0.00037414625544461,0.00901471306463347
3,0.7000000000000001,0.00027354935768325616,0.00659106403679238
3,0.7000000000000001,0.00020000000000000004,0.00481897655451602
3,0.8,0.029999999999999995,0.433042449887701
3,0.8,0.021933884439777857,0.334171234952508
3,0.8,0.016036509553917645,0.252132060749656
3,0.8,0.011724764912434108,0.187628510925323
3,0.8,0.008572321289096402,0.138519733114538
3,0.8,0.006267476817856269,0.101811141636885
3,0.8,0.004582337075061536,0.0746489045581221
3,0.8,0.003350281728950314,0.0546613297864039
3,0.8,0.0024494897427831787,0.0399971865450147
3,0.8,0.001790894165154248,0.0292559173905656
3,0.8,0.0013093755220788574,0.0213948694400156
3,0.8,0.0009573230463183821,0.0156443772245236
3,0.8,0.0006999271023161168,0.0114388306401235
3,0.8,0.0005117373392823427,0.00836356543226602
3,0.8,0.00037414625544461,0.00611496616968976
3,0.8,0.00027354935768325616,0.00447087773863353
3,0.8,0.00020000000000000004,0.00326880838118443
3,0.9,0.029999999999999995,0.326433062430273
3,0.9,0.021933884439777857,0.246183330522719
