L,g,h,long_mag
3,0.2,0.029999999999999995,0.994529591018673
3,0.30000000000000004,-0.029999999999999995,-0.982753133838372
3,0.30000000000000004,-0.02148070367660163,-0.977057857660042
3,0.30000000000000004,-0.0153806876813989,-0.966344762502942
3,0.30000000000000004,-0.011012933147549558,-0.946503316811561
3,0.30000000000000004,-0.00788551845175786,-0.911128983883014
3,0.30000000000000004,-0.005646216173286171,-0.852232034894557
3,0.30000000000000004,-0.004042823217079863,-0.764104164986908
3,0.30000000000000004,-0.0028947562514325936,-0.649856813585731
3,0.30000000000000004,-0.0020727133751004567,-0.523728347048859
3,0.30000000000000004,-0.0014841113939020592,-0.403626672697665
3,0.30000000000000004,-0.0010626585691826105,-0.301515952873402
3,0.30000000000000004,-0.0007608884611337714,-0.220960321301467
3,0.30000000000000004,-0.0005448139854853323,-0.160175097223303
3,0.30000000000000004,-0.0003900995927026253,-0.115430068822139
3,0.30000000000000004,-0.00027932045850693647,-0.0829266532245312
3,0.30000000000000004,-0.00020000000000000004,-0.0594795247322792
3,0.30000000000000004,0.00020000000000000004,0.0594795247323117
3,0.30000000000000004,0.00027932045850693647,0.082926653224519
3,0.30000000000000004,0.0003900995927026253,0.115430068822163
3,0.30000000000000004,0.0005448139854853323,0.160175097223376
3,0.30000000000000004,0.0007608884611337714,0.220960321301444
3,0.30000000000000004,0.0010626585691826105,0.301515952873438
3,0.30000000000000004,0.0014841113939020592,0.403626672697717
3,0.30000000000000004,0.0020727133751004567,0.523728347048906
3,0.30000000000000004,0.0028947562514325936,0.649856813585689
3,0.30000000000000004,0.004042823217079863,0.764104164986943
3,0.30000000000000004,0.005646216173286171,0.852232034894552
3,0.30000000000000004,0.00788551845175786,0.911128983883004
3,0.30000000000000004,0.011012933147549558,0.946503316811575
3,0.30000000000000004,0.0153806876813989,0.966344762502938
3,0.30000000000000004,0.02148070367660163,0.977057857660043
3,0.30000000000000004,0.029999999999999995,0.982753133838369
3,0.4,-0.029999999999999995,-0.948480455846557
3,0.4,-0.02148070367660163,-0.921262750929643
3,0.4,-0.0153806876813989,-0.874449777081447
3,0.4,-0.011012933147549558,-0.800619270355205
3,0.4,-0.00788551845175786,-0.698088265030915
3,0.4,-0.005646216173286171,-0.576259216987028
3,0.4,-0.004042823217079863,-0.452561865696565
3,0.4,-0.0028947562514325936,-0.342350383415273
3,0.4,-0.0020727133751004567,-0.252774318917852
3,0.4,-0.0014841113939020592,-0.184004417215343
3,0.4,-0.0010626585691826105,-0.132899809030277
3,0.4,-0.0007608884611337714,-0.0955893557010529
3,0.4,-0.0005448139854853323,-0.0686036910703681
3,0.4,-0.0003900995927026253,-0.0491807035482821
3,0.4,-0.00027932045850693647,-0.0352362004272563
3,0.4,-0.00020000000000000004,-0.02523790959221
3,0.4,0.00020000000000000004,0.02523790959221
3,0.4,0.00027932045850693647,0.035236200427254
3,0.4,0.0003900995927026253,0.0491807035482863
3,0.4,0.0005448139854853323,0.0686036910703575
3,0.4,0.0007608884611337714,0.0955893557010343
3,0.4,0.0010626585691826105,0.13289980903029
3,0.4,0.0014841113939020592,0.184004417215335
3,0.4,0.0020727133751004567,0.252774318917846
3,0.4,0.0028947562514325936,0.34235038341527
3,0.4,0.004042823217079863,0.45256186569656
3,0.4,0.005646216173286171,0.576259216987032
3,0.4,0.00788551845175786,0.698088265030927
3,0.4,0.011012933147549558,0.800619270355211
3,0.4,0.0153806876813989,0.874449777081458
3,0.4,0.02148070367660163,0.921262750929649
3,0.4,0.029999999999999995,0.948480455846559
3,0.5,-0.029999999999999995,-0.867080812632012
3,0.5,-0.02148070367660163,-0.795406508069931
3,0.5,-0.0153806876813989,-0.695297580077049
3,0.5,-0.011012933147549558,-0.575459796324707
3,0.5,-0.00788551845175786,-0.452918132691567
3,0.5,-0.005646216173286171,-0.343137380242877
3,0.5,-0.004042823217079863,-0.253589227059575
3,0.5,-0.0028947562514325936,-0.18469383599291
